"","city","type","GEOID","racial_majority","filings_2020","filings_avg","last_updated","xcourtcofips","md","month","year"
"10956","Kansas City, MO","Census Tract","29095016200","Other",1,1.75,"2024-08-10",NA,2022-12-01,12,2022
"10957","Kansas City, MO","Census Tract","29095016200","Other",2,2,"2024-08-10",NA,2023-01-01,1,2023
"10958","Kansas City, MO","Census Tract","29095016200","Other",6,2,"2024-08-10",NA,2023-02-01,2,2023
"10959","Kansas City, MO","Census Tract","29095016200","Other",3,3.25,"2024-08-10",NA,2023-03-01,3,2023
"10960","Kansas City, MO","Census Tract","29095016200","Other",2,2.25,"2024-08-10",NA,2023-04-01,4,2023
"10961","Kansas City, MO","Census Tract","29095016200","Other",1,2.5,"2024-08-10",NA,2023-05-01,5,2023
"10962","Kansas City, MO","Census Tract","29095016200","Other",10,2.5,"2024-08-10",NA,2023-06-01,6,2023
"10963","Kansas City, MO","Census Tract","29095016200","Other",9,4.5,"2024-08-10",NA,2023-07-01,7,2023
"10964","Kansas City, MO","Census Tract","29095016200","Other",2,5.25,"2024-08-10",NA,2023-08-01,8,2023
"10965","Kansas City, MO","Census Tract","29095016200","Other",0,1.5,"2024-08-10",NA,2023-09-01,9,2023
"10966","Kansas City, MO","Census Tract","29095016200","Other",3,2,"2024-08-10",NA,2023-10-01,10,2023
"10967","Kansas City, MO","Census Tract","29095016200","Other",2,3.5,"2024-08-10",NA,2023-11-01,11,2023
"10968","Kansas City, MO","Census Tract","29095016200","Other",0,1.75,"2024-08-10",NA,2023-12-01,12,2023
"10969","Kansas City, MO","Census Tract","29095016200","Other",5,2,"2024-08-10",NA,2024-01-01,1,2024
"10970","Kansas City, MO","Census Tract","29095016200","Other",2,2,"2024-08-10",NA,2024-02-01,2,2024
"10971","Kansas City, MO","Census Tract","29095016200","Other",4,3.25,"2024-08-10",NA,2024-03-01,3,2024
"10972","Kansas City, MO","Census Tract","29095016200","Other",7,2.25,"2024-08-10",NA,2024-04-01,4,2024
"10973","Kansas City, MO","Census Tract","29095016200","Other",1,2.5,"2024-08-10",NA,2024-05-01,5,2024
"10974","Kansas City, MO","Census Tract","29095016200","Other",1,2.5,"2024-08-10",NA,2024-06-01,6,2024
"10975","Kansas City, MO","Census Tract","29095016200","Other",7,4.5,"2024-08-10",NA,2024-07-01,7,2024
"10976","Kansas City, MO","Census Tract","29095016200","Other",0,1.5,"2024-08-10",NA,2024-08-01,8,2024
"10977","Kansas City, MO","Census Tract","29095016300","Black",34,19.25,"2024-08-10",NA,2020-01-01,1,2020
"10978","Kansas City, MO","Census Tract","29095016300","Black",11,9.5,"2024-08-10",NA,2020-02-01,2,2020
"10979","Kansas City, MO","Census Tract","29095016300","Black",4,7.25,"2024-08-10",NA,2020-03-01,3,2020
"10980","Kansas City, MO","Census Tract","29095016300","Black",5,11.75,"2024-08-10",NA,2020-04-01,4,2020
"10981","Kansas City, MO","Census Tract","29095016300","Black",4,13.25,"2024-08-10",NA,2020-05-01,5,2020
"10982","Kansas City, MO","Census Tract","29095016300","Black",3,13.75,"2024-08-10",NA,2020-06-01,6,2020
"10983","Kansas City, MO","Census Tract","29095016300","Black",9,14.5,"2024-08-10",NA,2020-07-01,7,2020
"10984","Kansas City, MO","Census Tract","29095016300","Black",8,10.5,"2024-08-10",NA,2020-08-01,8,2020
"10985","Kansas City, MO","Census Tract","29095016300","Black",17,10.75,"2024-08-10",NA,2020-09-01,9,2020
"10986","Kansas City, MO","Census Tract","29095016300","Black",24,15.75,"2024-08-10",NA,2020-10-01,10,2020
"10987","Kansas City, MO","Census Tract","29095016300","Black",8,6,"2024-08-10",NA,2020-11-01,11,2020
"10988","Kansas City, MO","Census Tract","29095016300","Black",3,13,"2024-08-10",NA,2020-12-01,12,2020
"10989","Kansas City, MO","Census Tract","29095016300","Black",14,19.25,"2024-08-10",NA,2021-01-01,1,2021
"10990","Kansas City, MO","Census Tract","29095016300","Black",12,9.5,"2024-08-10",NA,2021-02-01,2,2021
"10991","Kansas City, MO","Census Tract","29095016300","Black",10,7.25,"2024-08-10",NA,2021-03-01,3,2021
"10992","Kansas City, MO","Census Tract","29095016300","Black",6,11.75,"2024-08-10",NA,2021-04-01,4,2021
"10993","Kansas City, MO","Census Tract","29095016300","Black",18,13.25,"2024-08-10",NA,2021-05-01,5,2021
"10994","Kansas City, MO","Census Tract","29095016300","Black",14,13.75,"2024-08-10",NA,2021-06-01,6,2021
"10995","Kansas City, MO","Census Tract","29095016300","Black",6,14.5,"2024-08-10",NA,2021-07-01,7,2021
"10996","Kansas City, MO","Census Tract","29095016300","Black",4,10.5,"2024-08-10",NA,2021-08-01,8,2021
"10997","Kansas City, MO","Census Tract","29095016300","Black",23,10.75,"2024-08-10",NA,2021-09-01,9,2021
"10998","Kansas City, MO","Census Tract","29095016300","Black",32,15.75,"2024-08-10",NA,2021-10-01,10,2021
"10999","Kansas City, MO","Census Tract","29095016300","Black",15,6,"2024-08-10",NA,2021-11-01,11,2021
"11000","Kansas City, MO","Census Tract","29095016300","Black",4,13,"2024-08-10",NA,2021-12-01,12,2021
"11001","Kansas City, MO","Census Tract","29095016300","Black",2,19.25,"2024-08-10",NA,2022-01-01,1,2022
"11002","Kansas City, MO","Census Tract","29095016300","Black",4,9.5,"2024-08-10",NA,2022-02-01,2,2022
"11003","Kansas City, MO","Census Tract","29095016300","Black",4,7.25,"2024-08-10",NA,2022-03-01,3,2022
"11004","Kansas City, MO","Census Tract","29095016300","Black",9,11.75,"2024-08-10",NA,2022-04-01,4,2022
"11005","Kansas City, MO","Census Tract","29095016300","Black",4,13.25,"2024-08-10",NA,2022-05-01,5,2022
"11006","Kansas City, MO","Census Tract","29095016300","Black",11,13.75,"2024-08-10",NA,2022-06-01,6,2022
"11007","Kansas City, MO","Census Tract","29095016300","Black",9,14.5,"2024-08-10",NA,2022-07-01,7,2022
"11008","Kansas City, MO","Census Tract","29095016300","Black",4,10.5,"2024-08-10",NA,2022-08-01,8,2022
"11009","Kansas City, MO","Census Tract","29095016300","Black",13,10.75,"2024-08-10",NA,2022-09-01,9,2022
"11010","Kansas City, MO","Census Tract","29095016300","Black",27,15.75,"2024-08-10",NA,2022-10-01,10,2022
"11011","Kansas City, MO","Census Tract","29095016300","Black",33,6,"2024-08-10",NA,2022-11-01,11,2022
"11012","Kansas City, MO","Census Tract","29095016300","Black",20,13,"2024-08-10",NA,2022-12-01,12,2022
"11013","Kansas City, MO","Census Tract","29095016300","Black",17,19.25,"2024-08-10",NA,2023-01-01,1,2023
"11014","Kansas City, MO","Census Tract","29095016300","Black",29,9.5,"2024-08-10",NA,2023-02-01,2,2023
"11015","Kansas City, MO","Census Tract","29095016300","Black",9,7.25,"2024-08-10",NA,2023-03-01,3,2023
"11016","Kansas City, MO","Census Tract","29095016300","Black",22,11.75,"2024-08-10",NA,2023-04-01,4,2023
"11017","Kansas City, MO","Census Tract","29095016300","Black",1,13.25,"2024-08-10",NA,2023-05-01,5,2023
"11018","Kansas City, MO","Census Tract","29095016300","Black",26,13.75,"2024-08-10",NA,2023-06-01,6,2023
"11019","Kansas City, MO","Census Tract","29095016300","Black",17,14.5,"2024-08-10",NA,2023-07-01,7,2023
"11020","Kansas City, MO","Census Tract","29095016300","Black",2,10.5,"2024-08-10",NA,2023-08-01,8,2023
"11021","Kansas City, MO","Census Tract","29095016300","Black",16,10.75,"2024-08-10",NA,2023-09-01,9,2023
"11022","Kansas City, MO","Census Tract","29095016300","Black",19,15.75,"2024-08-10",NA,2023-10-01,10,2023
"11023","Kansas City, MO","Census Tract","29095016300","Black",2,6,"2024-08-10",NA,2023-11-01,11,2023
"11024","Kansas City, MO","Census Tract","29095016300","Black",14,13,"2024-08-10",NA,2023-12-01,12,2023
"11025","Kansas City, MO","Census Tract","29095016300","Black",6,19.25,"2024-08-10",NA,2024-01-01,1,2024
"11026","Kansas City, MO","Census Tract","29095016300","Black",5,9.5,"2024-08-10",NA,2024-02-01,2,2024
"11027","Kansas City, MO","Census Tract","29095016300","Black",22,7.25,"2024-08-10",NA,2024-03-01,3,2024
"11028","Kansas City, MO","Census Tract","29095016300","Black",21,11.75,"2024-08-10",NA,2024-04-01,4,2024
"11029","Kansas City, MO","Census Tract","29095016300","Black",30,13.25,"2024-08-10",NA,2024-05-01,5,2024
"11030","Kansas City, MO","Census Tract","29095016300","Black",10,13.75,"2024-08-10",NA,2024-06-01,6,2024
"11031","Kansas City, MO","Census Tract","29095016300","Black",6,14.5,"2024-08-10",NA,2024-07-01,7,2024
"11032","Kansas City, MO","Census Tract","29095016300","Black",0,1.5,"2024-08-10",NA,2024-08-01,8,2024
"11033","Kansas City, MO","Census Tract","29095016400","Black",6,2,"2024-08-10",NA,2020-01-01,1,2020
"11034","Kansas City, MO","Census Tract","29095016400","Black",0,2,"2024-08-10",NA,2020-02-01,2,2020
"11035","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2020-03-01,3,2020
"11036","Kansas City, MO","Census Tract","29095016400","Black",0,3,"2024-08-10",NA,2020-04-01,4,2020
"11037","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2020-05-01,5,2020
"11038","Kansas City, MO","Census Tract","29095016400","Black",2,5.25,"2024-08-10",NA,2020-06-01,6,2020
"11039","Kansas City, MO","Census Tract","29095016400","Black",1,4,"2024-08-10",NA,2020-07-01,7,2020
"11040","Kansas City, MO","Census Tract","29095016400","Black",1,3.5,"2024-08-10",NA,2020-08-01,8,2020
"11041","Kansas City, MO","Census Tract","29095016400","Black",1,3.25,"2024-08-10",NA,2020-09-01,9,2020
"11042","Kansas City, MO","Census Tract","29095016400","Black",2,1.5,"2024-08-10",NA,2020-10-01,10,2020
"11043","Kansas City, MO","Census Tract","29095016400","Black",1,2.5,"2024-08-10",NA,2020-11-01,11,2020
"11044","Kansas City, MO","Census Tract","29095016400","Black",2,2.75,"2024-08-10",NA,2020-12-01,12,2020
"11045","Kansas City, MO","Census Tract","29095016400","Black",0,2,"2024-08-10",NA,2021-01-01,1,2021
"11046","Kansas City, MO","Census Tract","29095016400","Black",1,2,"2024-08-10",NA,2021-02-01,2,2021
"11047","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2021-03-01,3,2021
"11048","Kansas City, MO","Census Tract","29095016400","Black",0,3,"2024-08-10",NA,2021-04-01,4,2021
"11049","Kansas City, MO","Census Tract","29095016400","Black",2,4,"2024-08-10",NA,2021-05-01,5,2021
"11050","Kansas City, MO","Census Tract","29095016400","Black",1,5.25,"2024-08-10",NA,2021-06-01,6,2021
"11051","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2021-07-01,7,2021
"11052","Kansas City, MO","Census Tract","29095016400","Black",5,3.5,"2024-08-10",NA,2021-08-01,8,2021
"11053","Kansas City, MO","Census Tract","29095016400","Black",3,3.25,"2024-08-10",NA,2021-09-01,9,2021
"11054","Kansas City, MO","Census Tract","29095016400","Black",1,1.5,"2024-08-10",NA,2021-10-01,10,2021
"11055","Kansas City, MO","Census Tract","29095016400","Black",0,2.5,"2024-08-10",NA,2021-11-01,11,2021
"11056","Kansas City, MO","Census Tract","29095016400","Black",1,2.75,"2024-08-10",NA,2021-12-01,12,2021
"11057","Kansas City, MO","Census Tract","29095016400","Black",2,2,"2024-08-10",NA,2022-01-01,1,2022
"11058","Kansas City, MO","Census Tract","29095016400","Black",0,2,"2024-08-10",NA,2022-02-01,2,2022
"11059","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2022-03-01,3,2022
"11060","Kansas City, MO","Census Tract","29095016400","Black",1,3,"2024-08-10",NA,2022-04-01,4,2022
"11061","Kansas City, MO","Census Tract","29095016400","Black",1,4,"2024-08-10",NA,2022-05-01,5,2022
"11062","Kansas City, MO","Census Tract","29095016400","Black",1,5.25,"2024-08-10",NA,2022-06-01,6,2022
"11063","Kansas City, MO","Census Tract","29095016400","Black",0,4,"2024-08-10",NA,2022-07-01,7,2022
"11064","Kansas City, MO","Census Tract","29095016400","Black",4,3.5,"2024-08-10",NA,2022-08-01,8,2022
"11065","Kansas City, MO","Census Tract","29095016400","Black",0,3.25,"2024-08-10",NA,2022-09-01,9,2022
"11066","Kansas City, MO","Census Tract","29095016400","Black",2,1.5,"2024-08-10",NA,2022-10-01,10,2022
"11067","Kansas City, MO","Census Tract","29095016400","Black",2,2.5,"2024-08-10",NA,2022-11-01,11,2022
"11068","Kansas City, MO","Census Tract","29095016400","Black",1,2.75,"2024-08-10",NA,2022-12-01,12,2022
"11069","Kansas City, MO","Census Tract","29095016400","Black",1,2,"2024-08-10",NA,2023-01-01,1,2023
"11070","Kansas City, MO","Census Tract","29095016400","Black",1,2,"2024-08-10",NA,2023-02-01,2,2023
"11071","Kansas City, MO","Census Tract","29095016400","Black",1,4,"2024-08-10",NA,2023-03-01,3,2023
"11072","Kansas City, MO","Census Tract","29095016400","Black",2,3,"2024-08-10",NA,2023-04-01,4,2023
"11073","Kansas City, MO","Census Tract","29095016400","Black",4,4,"2024-08-10",NA,2023-05-01,5,2023
"11074","Kansas City, MO","Census Tract","29095016400","Black",1,5.25,"2024-08-10",NA,2023-06-01,6,2023
"11075","Kansas City, MO","Census Tract","29095016400","Black",2,4,"2024-08-10",NA,2023-07-01,7,2023
"11076","Kansas City, MO","Census Tract","29095016400","Black",2,3.5,"2024-08-10",NA,2023-08-01,8,2023
"11077","Kansas City, MO","Census Tract","29095016400","Black",2,3.25,"2024-08-10",NA,2023-09-01,9,2023
"11078","Kansas City, MO","Census Tract","29095016400","Black",0,1.5,"2024-08-10",NA,2023-10-01,10,2023
"11079","Kansas City, MO","Census Tract","29095016400","Black",0,2.5,"2024-08-10",NA,2023-11-01,11,2023
"11080","Kansas City, MO","Census Tract","29095016400","Black",1,2.75,"2024-08-10",NA,2023-12-01,12,2023
"11081","Kansas City, MO","Census Tract","29095016400","Black",3,2,"2024-08-10",NA,2024-01-01,1,2024
"11082","Kansas City, MO","Census Tract","29095016400","Black",0,2,"2024-08-10",NA,2024-02-01,2,2024
"11083","Kansas City, MO","Census Tract","29095016400","Black",2,4,"2024-08-10",NA,2024-03-01,3,2024
"11084","Kansas City, MO","Census Tract","29095016400","Black",3,3,"2024-08-10",NA,2024-04-01,4,2024
"11085","Kansas City, MO","Census Tract","29095016400","Black",1,4,"2024-08-10",NA,2024-05-01,5,2024
"11086","Kansas City, MO","Census Tract","29095016400","Black",1,5.25,"2024-08-10",NA,2024-06-01,6,2024
"11087","Kansas City, MO","Census Tract","29095016400","Black",3,4,"2024-08-10",NA,2024-07-01,7,2024
"11088","Kansas City, MO","Census Tract","29095016400","Black",0,1.75,"2024-08-10",NA,2024-08-01,8,2024
"11089","Kansas City, MO","Census Tract","29095016500","Black",1,2.75,"2024-08-10",NA,2020-01-01,1,2020
"11090","Kansas City, MO","Census Tract","29095016500","Black",0,2.25,"2024-08-10",NA,2020-02-01,2,2020
"11091","Kansas City, MO","Census Tract","29095016500","Black",5,2.75,"2024-08-10",NA,2020-03-01,3,2020
"11092","Kansas City, MO","Census Tract","29095016500","Black",1,2.75,"2024-08-10",NA,2020-04-01,4,2020
"11093","Kansas City, MO","Census Tract","29095016500","Black",1,0.75,"2024-08-10",NA,2020-05-01,5,2020
"11094","Kansas City, MO","Census Tract","29095016500","Black",1,3.5,"2024-08-10",NA,2020-06-01,6,2020
"11095","Kansas City, MO","Census Tract","29095016500","Black",3,3.75,"2024-08-10",NA,2020-07-01,7,2020
"11096","Kansas City, MO","Census Tract","29095016500","Black",1,2.25,"2024-08-10",NA,2020-08-01,8,2020
"11097","Kansas City, MO","Census Tract","29095016500","Black",0,3.5,"2024-08-10",NA,2020-09-01,9,2020
"11098","Kansas City, MO","Census Tract","29095016500","Black",0,4,"2024-08-10",NA,2020-10-01,10,2020
"11099","Kansas City, MO","Census Tract","29095016500","Black",4,3,"2024-08-10",NA,2020-11-01,11,2020
"11100","Kansas City, MO","Census Tract","29095016500","Black",2,2.5,"2024-08-10",NA,2020-12-01,12,2020
"11101","Kansas City, MO","Census Tract","29095016500","Black",3,2.75,"2024-08-10",NA,2021-01-01,1,2021
"11102","Kansas City, MO","Census Tract","29095016500","Black",0,2.25,"2024-08-10",NA,2021-02-01,2,2021
"11103","Kansas City, MO","Census Tract","29095016500","Black",2,2.75,"2024-08-10",NA,2021-03-01,3,2021
"11104","Kansas City, MO","Census Tract","29095016500","Black",3,2.75,"2024-08-10",NA,2021-04-01,4,2021
"11105","Kansas City, MO","Census Tract","29095016500","Black",0,0.75,"2024-08-10",NA,2021-05-01,5,2021
"11106","Kansas City, MO","Census Tract","29095016500","Black",1,3.5,"2024-08-10",NA,2021-06-01,6,2021
"11107","Kansas City, MO","Census Tract","29095016500","Black",0,3.75,"2024-08-10",NA,2021-07-01,7,2021
"11108","Kansas City, MO","Census Tract","29095016500","Black",0,2.25,"2024-08-10",NA,2021-08-01,8,2021
"11109","Kansas City, MO","Census Tract","29095016500","Black",0,3.5,"2024-08-10",NA,2021-09-01,9,2021
"11110","Kansas City, MO","Census Tract","29095016500","Black",0,4,"2024-08-10",NA,2021-10-01,10,2021
"11111","Kansas City, MO","Census Tract","29095016500","Black",2,3,"2024-08-10",NA,2021-11-01,11,2021
"11112","Kansas City, MO","Census Tract","29095016500","Black",0,2.5,"2024-08-10",NA,2021-12-01,12,2021
"11113","Kansas City, MO","Census Tract","29095016500","Black",1,2.75,"2024-08-10",NA,2022-01-01,1,2022
"11114","Kansas City, MO","Census Tract","29095016500","Black",3,2.25,"2024-08-10",NA,2022-02-01,2,2022
"11115","Kansas City, MO","Census Tract","29095016500","Black",2,2.75,"2024-08-10",NA,2022-03-01,3,2022
"11116","Kansas City, MO","Census Tract","29095016500","Black",1,2.75,"2024-08-10",NA,2022-04-01,4,2022
"11117","Kansas City, MO","Census Tract","29095016500","Black",1,0.75,"2024-08-10",NA,2022-05-01,5,2022
"11118","Kansas City, MO","Census Tract","29095016500","Black",2,3.5,"2024-08-10",NA,2022-06-01,6,2022
"11119","Kansas City, MO","Census Tract","29095016500","Black",2,3.75,"2024-08-10",NA,2022-07-01,7,2022
"11120","Kansas City, MO","Census Tract","29095016500","Black",4,2.25,"2024-08-10",NA,2022-08-01,8,2022
"11121","Kansas City, MO","Census Tract","29095016500","Black",2,3.5,"2024-08-10",NA,2022-09-01,9,2022
"11122","Kansas City, MO","Census Tract","29095016500","Black",2,4,"2024-08-10",NA,2022-10-01,10,2022
"11123","Kansas City, MO","Census Tract","29095016500","Black",1,3,"2024-08-10",NA,2022-11-01,11,2022
"11124","Kansas City, MO","Census Tract","29095016500","Black",2,2.5,"2024-08-10",NA,2022-12-01,12,2022
"11125","Kansas City, MO","Census Tract","29095016500","Black",2,2.75,"2024-08-10",NA,2023-01-01,1,2023
"11126","Kansas City, MO","Census Tract","29095016500","Black",4,2.25,"2024-08-10",NA,2023-02-01,2,2023
"11127","Kansas City, MO","Census Tract","29095016500","Black",4,2.75,"2024-08-10",NA,2023-03-01,3,2023
"11128","Kansas City, MO","Census Tract","29095016500","Black",2,2.75,"2024-08-10",NA,2023-04-01,4,2023
"11129","Kansas City, MO","Census Tract","29095016500","Black",2,0.75,"2024-08-10",NA,2023-05-01,5,2023
"11130","Kansas City, MO","Census Tract","29095016500","Black",1,3.5,"2024-08-10",NA,2023-06-01,6,2023
"11131","Kansas City, MO","Census Tract","29095016500","Black",4,3.75,"2024-08-10",NA,2023-07-01,7,2023
"11132","Kansas City, MO","Census Tract","29095016500","Black",1,2.25,"2024-08-10",NA,2023-08-01,8,2023
"11133","Kansas City, MO","Census Tract","29095016500","Black",1,3.5,"2024-08-10",NA,2023-09-01,9,2023
"11134","Kansas City, MO","Census Tract","29095016500","Black",2,4,"2024-08-10",NA,2023-10-01,10,2023
"11135","Kansas City, MO","Census Tract","29095016500","Black",1,3,"2024-08-10",NA,2023-11-01,11,2023
