"","city","type","GEOID","racial_majority","month","filings_2020","filings_avg","last_updated","xcourtcofips"
"1783","Pittsburgh, PA","Zip Code","15064","White","11/2023",0,0.2,"2024-08-10",NA
"1784","Pittsburgh, PA","Zip Code","15064","White","12/2023",0,1,"2024-08-10",NA
"1785","Pittsburgh, PA","Zip Code","15064","White","01/2024",0,0.2,"2024-08-10",NA
"1786","Pittsburgh, PA","Zip Code","15064","White","02/2024",0,0.25,"2024-08-10",NA
"1787","Pittsburgh, PA","Zip Code","15064","White","03/2024",0,0.7,"2024-08-10",NA
"1788","Pittsburgh, PA","Zip Code","15064","White","04/2024",0,0.25,"2024-08-10",NA
"1789","Pittsburgh, PA","Zip Code","15064","White","05/2024",0,0,"2024-08-10",NA
"1790","Pittsburgh, PA","Zip Code","15064","White","06/2024",0,0,"2024-08-10",NA
"1791","Pittsburgh, PA","Zip Code","15064","White","07/2024",0,0.2,"2024-08-10",NA
"1792","Pittsburgh, PA","Zip Code","15064","White","08/2024",0,0.25,"2024-08-10",NA
"1793","Pittsburgh, PA","Zip Code","15065","White","01/2020",7,21.9035714285714,"2024-08-10",NA
"1794","Pittsburgh, PA","Zip Code","15065","White","02/2020",8,10.3357142857143,"2024-08-10",NA
"1795","Pittsburgh, PA","Zip Code","15065","White","03/2020",6,11.5333333333333,"2024-08-10",NA
"1796","Pittsburgh, PA","Zip Code","15065","White","04/2020",0,14.9095238095238,"2024-08-10",NA
"1797","Pittsburgh, PA","Zip Code","15065","White","05/2020",0,15.5571428571429,"2024-08-10",NA
"1798","Pittsburgh, PA","Zip Code","15065","White","06/2020",1,12.5,"2024-08-10",NA
"1799","Pittsburgh, PA","Zip Code","15065","White","07/2020",1,17.3428571428571,"2024-08-10",NA
"1800","Pittsburgh, PA","Zip Code","15065","White","08/2020",0,17.2916666666667,"2024-08-10",NA
"1801","Pittsburgh, PA","Zip Code","15065","White","09/2020",6,12.0190476190476,"2024-08-10",NA
"1802","Pittsburgh, PA","Zip Code","15065","White","10/2020",4,16.0892857142857,"2024-08-10",NA
"1803","Pittsburgh, PA","Zip Code","15065","White","11/2020",2,13.75,"2024-08-10",NA
"1804","Pittsburgh, PA","Zip Code","15065","White","12/2020",0,9.23333333333333,"2024-08-10",NA
"1805","Pittsburgh, PA","Zip Code","15065","White","01/2021",3,21.9035714285714,"2024-08-10",NA
"1806","Pittsburgh, PA","Zip Code","15065","White","02/2021",0,9.48571428571429,"2024-08-10",NA
"1807","Pittsburgh, PA","Zip Code","15065","White","03/2021",4,11.5333333333333,"2024-08-10",NA
"1808","Pittsburgh, PA","Zip Code","15065","White","04/2021",3,14.9095238095238,"2024-08-10",NA
"1809","Pittsburgh, PA","Zip Code","15065","White","05/2021",1,15.5571428571429,"2024-08-10",NA
"1810","Pittsburgh, PA","Zip Code","15065","White","06/2021",5,12.5,"2024-08-10",NA
"1811","Pittsburgh, PA","Zip Code","15065","White","07/2021",3,17.3428571428571,"2024-08-10",NA
"1812","Pittsburgh, PA","Zip Code","15065","White","08/2021",4,17.2916666666667,"2024-08-10",NA
"1813","Pittsburgh, PA","Zip Code","15065","White","09/2021",3,12.0190476190476,"2024-08-10",NA
"1814","Pittsburgh, PA","Zip Code","15065","White","10/2021",9,16.0892857142857,"2024-08-10",NA
"1815","Pittsburgh, PA","Zip Code","15065","White","11/2021",3,13.75,"2024-08-10",NA
"1816","Pittsburgh, PA","Zip Code","15065","White","12/2021",4,9.23333333333333,"2024-08-10",NA
"1817","Pittsburgh, PA","Zip Code","15065","White","01/2022",3,21.9035714285714,"2024-08-10",NA
"1818","Pittsburgh, PA","Zip Code","15065","White","02/2022",0,9.93333333333333,"2024-08-10",NA
"1819","Pittsburgh, PA","Zip Code","15065","White","03/2022",4,11.5333333333333,"2024-08-10",NA
"1820","Pittsburgh, PA","Zip Code","15065","White","04/2022",4,14.9095238095238,"2024-08-10",NA
"1821","Pittsburgh, PA","Zip Code","15065","White","05/2022",4,15.5571428571429,"2024-08-10",NA
"1822","Pittsburgh, PA","Zip Code","15065","White","06/2022",6,12.5,"2024-08-10",NA
"1823","Pittsburgh, PA","Zip Code","15065","White","07/2022",5,17.3428571428571,"2024-08-10",NA
"1824","Pittsburgh, PA","Zip Code","15065","White","08/2022",12,17.2916666666667,"2024-08-10",NA
"1825","Pittsburgh, PA","Zip Code","15065","White","09/2022",3,12.0190476190476,"2024-08-10",NA
"1826","Pittsburgh, PA","Zip Code","15065","White","10/2022",3,16.0892857142857,"2024-08-10",NA
"1827","Pittsburgh, PA","Zip Code","15065","White","11/2022",3,13.75,"2024-08-10",NA
"1828","Pittsburgh, PA","Zip Code","15065","White","12/2022",3,9.23333333333333,"2024-08-10",NA
"1829","Pittsburgh, PA","Zip Code","15065","White","01/2023",1,21.9035714285714,"2024-08-10",NA
"1830","Pittsburgh, PA","Zip Code","15065","White","02/2023",3,9.90952380952381,"2024-08-10",NA
"1831","Pittsburgh, PA","Zip Code","15065","White","03/2023",1,11.5333333333333,"2024-08-10",NA
"1832","Pittsburgh, PA","Zip Code","15065","White","04/2023",4,14.9095238095238,"2024-08-10",NA
"1833","Pittsburgh, PA","Zip Code","15065","White","05/2023",5,15.5571428571429,"2024-08-10",NA
"1834","Pittsburgh, PA","Zip Code","15065","White","06/2023",4,12.5,"2024-08-10",NA
"1835","Pittsburgh, PA","Zip Code","15065","White","07/2023",5,17.3428571428571,"2024-08-10",NA
"1836","Pittsburgh, PA","Zip Code","15065","White","08/2023",7,17.2916666666667,"2024-08-10",NA
"1837","Pittsburgh, PA","Zip Code","15065","White","09/2023",3,12.0190476190476,"2024-08-10",NA
"1838","Pittsburgh, PA","Zip Code","15065","White","10/2023",4,16.0892857142857,"2024-08-10",NA
"1839","Pittsburgh, PA","Zip Code","15065","White","11/2023",2,13.75,"2024-08-10",NA
"1840","Pittsburgh, PA","Zip Code","15065","White","12/2023",3,9.23333333333333,"2024-08-10",NA
"1841","Pittsburgh, PA","Zip Code","15065","White","01/2024",6,21.9035714285714,"2024-08-10",NA
"1842","Pittsburgh, PA","Zip Code","15065","White","02/2024",2,9.85238095238095,"2024-08-10",NA
"1843","Pittsburgh, PA","Zip Code","15065","White","03/2024",0,11.5333333333333,"2024-08-10",NA
"1844","Pittsburgh, PA","Zip Code","15065","White","04/2024",6,14.9095238095238,"2024-08-10",NA
"1845","Pittsburgh, PA","Zip Code","15065","White","05/2024",4,15.5571428571429,"2024-08-10",NA
"1846","Pittsburgh, PA","Zip Code","15065","White","06/2024",3,12.5,"2024-08-10",NA
"1847","Pittsburgh, PA","Zip Code","15065","White","07/2024",6,17.3428571428571,"2024-08-10",NA
"1848","Pittsburgh, PA","Zip Code","15065","White","08/2024",0,10.875,"2024-08-10",NA
"1849","Pittsburgh, PA","Zip Code","15068","White","01/2020",0,2.6,"2024-08-10",NA
"1850","Pittsburgh, PA","Zip Code","15068","White","02/2020",0,2.2,"2024-08-10",NA
"1851","Pittsburgh, PA","Zip Code","15068","White","03/2020",0,1.1,"2024-08-10",NA
"1852","Pittsburgh, PA","Zip Code","15068","White","04/2020",0,2.78333333333333,"2024-08-10",NA
"1853","Pittsburgh, PA","Zip Code","15068","White","05/2020",0,3.05,"2024-08-10",NA
"1854","Pittsburgh, PA","Zip Code","15068","White","06/2020",0,2.77142857142857,"2024-08-10",NA
"1855","Pittsburgh, PA","Zip Code","15068","White","07/2020",0,2.36666666666667,"2024-08-10",NA
"1856","Pittsburgh, PA","Zip Code","15068","White","08/2020",0,3.48333333333333,"2024-08-10",NA
"1857","Pittsburgh, PA","Zip Code","15068","White","09/2020",0,1.96666666666667,"2024-08-10",NA
"1858","Pittsburgh, PA","Zip Code","15068","White","10/2020",0,3.65,"2024-08-10",NA
"1859","Pittsburgh, PA","Zip Code","15068","White","11/2020",0,1.15,"2024-08-10",NA
"1860","Pittsburgh, PA","Zip Code","15068","White","12/2020",0,2.16666666666667,"2024-08-10",NA
"1861","Pittsburgh, PA","Zip Code","15068","White","01/2021",0,2.6,"2024-08-10",NA
"1862","Pittsburgh, PA","Zip Code","15068","White","02/2021",0,2.25,"2024-08-10",NA
"1863","Pittsburgh, PA","Zip Code","15068","White","03/2021",0,1.1,"2024-08-10",NA
"1864","Pittsburgh, PA","Zip Code","15068","White","04/2021",0,2.78333333333333,"2024-08-10",NA
"1865","Pittsburgh, PA","Zip Code","15068","White","05/2021",0,3.05,"2024-08-10",NA
"1866","Pittsburgh, PA","Zip Code","15068","White","06/2021",0,2.77142857142857,"2024-08-10",NA
"1867","Pittsburgh, PA","Zip Code","15068","White","07/2021",0,2.36666666666667,"2024-08-10",NA
"1868","Pittsburgh, PA","Zip Code","15068","White","08/2021",0,3.48333333333333,"2024-08-10",NA
"1869","Pittsburgh, PA","Zip Code","15068","White","09/2021",0,1.96666666666667,"2024-08-10",NA
"1870","Pittsburgh, PA","Zip Code","15068","White","10/2021",0,3.65,"2024-08-10",NA
"1871","Pittsburgh, PA","Zip Code","15068","White","11/2021",0,1.15,"2024-08-10",NA
"1872","Pittsburgh, PA","Zip Code","15068","White","12/2021",0,2.16666666666667,"2024-08-10",NA
"1873","Pittsburgh, PA","Zip Code","15068","White","01/2022",0,2.6,"2024-08-10",NA
"1874","Pittsburgh, PA","Zip Code","15068","White","02/2022",0,2.2,"2024-08-10",NA
"1875","Pittsburgh, PA","Zip Code","15068","White","03/2022",0,1.1,"2024-08-10",NA
"1876","Pittsburgh, PA","Zip Code","15068","White","04/2022",0,2.78333333333333,"2024-08-10",NA
"1877","Pittsburgh, PA","Zip Code","15068","White","05/2022",0,3.05,"2024-08-10",NA
"1878","Pittsburgh, PA","Zip Code","15068","White","06/2022",0,2.77142857142857,"2024-08-10",NA
"1879","Pittsburgh, PA","Zip Code","15068","White","07/2022",0,2.36666666666667,"2024-08-10",NA
"1880","Pittsburgh, PA","Zip Code","15068","White","08/2022",0,3.48333333333333,"2024-08-10",NA
"1881","Pittsburgh, PA","Zip Code","15068","White","09/2022",0,1.96666666666667,"2024-08-10",NA
"1882","Pittsburgh, PA","Zip Code","15068","White","10/2022",0,3.65,"2024-08-10",NA
"1883","Pittsburgh, PA","Zip Code","15068","White","11/2022",0,1.15,"2024-08-10",NA
"1884","Pittsburgh, PA","Zip Code","15068","White","12/2022",0,2.16666666666667,"2024-08-10",NA
"1885","Pittsburgh, PA","Zip Code","15068","White","01/2023",0,2.6,"2024-08-10",NA
"1886","Pittsburgh, PA","Zip Code","15068","White","02/2023",0,2.26666666666667,"2024-08-10",NA
"1887","Pittsburgh, PA","Zip Code","15068","White","03/2023",0,1.1,"2024-08-10",NA
"1888","Pittsburgh, PA","Zip Code","15068","White","04/2023",0,2.78333333333333,"2024-08-10",NA
"1889","Pittsburgh, PA","Zip Code","15068","White","05/2023",0,3.05,"2024-08-10",NA
"1890","Pittsburgh, PA","Zip Code","15068","White","06/2023",0,2.77142857142857,"2024-08-10",NA
"1891","Pittsburgh, PA","Zip Code","15068","White","07/2023",0,2.36666666666667,"2024-08-10",NA
"1892","Pittsburgh, PA","Zip Code","15068","White","08/2023",0,3.48333333333333,"2024-08-10",NA
"1893","Pittsburgh, PA","Zip Code","15068","White","09/2023",0,1.96666666666667,"2024-08-10",NA
"1894","Pittsburgh, PA","Zip Code","15068","White","10/2023",0,3.65,"2024-08-10",NA
"1895","Pittsburgh, PA","Zip Code","15068","White","11/2023",0,1.15,"2024-08-10",NA
"1896","Pittsburgh, PA","Zip Code","15068","White","12/2023",0,2.16666666666667,"2024-08-10",NA
"1897","Pittsburgh, PA","Zip Code","15068","White","01/2024",0,2.6,"2024-08-10",NA
"1898","Pittsburgh, PA","Zip Code","15068","White","02/2024",0,2.16666666666667,"2024-08-10",NA
"1899","Pittsburgh, PA","Zip Code","15068","White","03/2024",0,1.1,"2024-08-10",NA
"1900","Pittsburgh, PA","Zip Code","15068","White","04/2024",0,2.78333333333333,"2024-08-10",NA
"1901","Pittsburgh, PA","Zip Code","15068","White","05/2024",0,3.05,"2024-08-10",NA
"1902","Pittsburgh, PA","Zip Code","15068","White","06/2024",0,2.77142857142857,"2024-08-10",NA
"1903","Pittsburgh, PA","Zip Code","15068","White","07/2024",0,2.36666666666667,"2024-08-10",NA
"1904","Pittsburgh, PA","Zip Code","15068","White","08/2024",0,2.36666666666667,"2024-08-10",NA
"1905","Pittsburgh, PA","Zip Code","15071","White","01/2020",12,11.1964285714286,"2024-08-10",NA
"1906","Pittsburgh, PA","Zip Code","15071","White","02/2020",4,6.69642857142857,"2024-08-10",NA
"1907","Pittsburgh, PA","Zip Code","15071","White","03/2020",2,8.59285714285714,"2024-08-10",NA
"1908","Pittsburgh, PA","Zip Code","15071","White","04/2020",0,8.84285714285714,"2024-08-10",NA
"1909","Pittsburgh, PA","Zip Code","15071","White","05/2020",0,7.07142857142857,"2024-08-10",NA
"1910","Pittsburgh, PA","Zip Code","15071","White","06/2020",0,11.1952380952381,"2024-08-10",NA
"1911","Pittsburgh, PA","Zip Code","15071","White","07/2020",0,7.83333333333333,"2024-08-10",NA
"1912","Pittsburgh, PA","Zip Code","15071","White","08/2020",0,12.5333333333333,"2024-08-10",NA
"1913","Pittsburgh, PA","Zip Code","15071","White","09/2020",18,9.59047619047619,"2024-08-10",NA
"1914","Pittsburgh, PA","Zip Code","15071","White","10/2020",6,9.52380952380952,"2024-08-10",NA
"1915","Pittsburgh, PA","Zip Code","15071","White","11/2020",6,5.275,"2024-08-10",NA
"1916","Pittsburgh, PA","Zip Code","15071","White","12/2020",2,6.68571428571429,"2024-08-10",NA
"1917","Pittsburgh, PA","Zip Code","15071","White","01/2021",1,11.1964285714286,"2024-08-10",NA
"1918","Pittsburgh, PA","Zip Code","15071","White","02/2021",12,6.48214285714286,"2024-08-10",NA
"1919","Pittsburgh, PA","Zip Code","15071","White","03/2021",0,8.59285714285714,"2024-08-10",NA
"1920","Pittsburgh, PA","Zip Code","15071","White","04/2021",0,8.84285714285714,"2024-08-10",NA
"1921","Pittsburgh, PA","Zip Code","15071","White","05/2021",2,7.07142857142857,"2024-08-10",NA
"1922","Pittsburgh, PA","Zip Code","15071","White","06/2021",4,11.1952380952381,"2024-08-10",NA
"1923","Pittsburgh, PA","Zip Code","15071","White","07/2021",6,7.83333333333333,"2024-08-10",NA
"1924","Pittsburgh, PA","Zip Code","15071","White","08/2021",9,12.5333333333333,"2024-08-10",NA
"1925","Pittsburgh, PA","Zip Code","15071","White","09/2021",6,9.59047619047619,"2024-08-10",NA
"1926","Pittsburgh, PA","Zip Code","15071","White","10/2021",6,9.52380952380952,"2024-08-10",NA
"1927","Pittsburgh, PA","Zip Code","15071","White","11/2021",3,5.275,"2024-08-10",NA
"1928","Pittsburgh, PA","Zip Code","15071","White","12/2021",8,6.68571428571429,"2024-08-10",NA
"1929","Pittsburgh, PA","Zip Code","15071","White","01/2022",7,11.1964285714286,"2024-08-10",NA
"1930","Pittsburgh, PA","Zip Code","15071","White","02/2022",3,6.79166666666667,"2024-08-10",NA
"1931","Pittsburgh, PA","Zip Code","15071","White","03/2022",8,8.59285714285714,"2024-08-10",NA
"1932","Pittsburgh, PA","Zip Code","15071","White","04/2022",3,8.84285714285714,"2024-08-10",NA
"1933","Pittsburgh, PA","Zip Code","15071","White","05/2022",5,7.07142857142857,"2024-08-10",NA
"1934","Pittsburgh, PA","Zip Code","15071","White","06/2022",3,11.1952380952381,"2024-08-10",NA
"1935","Pittsburgh, PA","Zip Code","15071","White","07/2022",4,7.83333333333333,"2024-08-10",NA
"1936","Pittsburgh, PA","Zip Code","15071","White","08/2022",9,12.5333333333333,"2024-08-10",NA
"1937","Pittsburgh, PA","Zip Code","15071","White","09/2022",7,9.59047619047619,"2024-08-10",NA
"1938","Pittsburgh, PA","Zip Code","15071","White","10/2022",12,9.52380952380952,"2024-08-10",NA
"1939","Pittsburgh, PA","Zip Code","15071","White","11/2022",2,5.275,"2024-08-10",NA
"1940","Pittsburgh, PA","Zip Code","15071","White","12/2022",6,6.68571428571429,"2024-08-10",NA
"1941","Pittsburgh, PA","Zip Code","15071","White","01/2023",10,11.1964285714286,"2024-08-10",NA
"1942","Pittsburgh, PA","Zip Code","15071","White","02/2023",6,7.02380952380952,"2024-08-10",NA
"1943","Pittsburgh, PA","Zip Code","15071","White","03/2023",14,8.59285714285714,"2024-08-10",NA
"1944","Pittsburgh, PA","Zip Code","15071","White","04/2023",8,8.84285714285714,"2024-08-10",NA
"1945","Pittsburgh, PA","Zip Code","15071","White","05/2023",5,7.07142857142857,"2024-08-10",NA
"1946","Pittsburgh, PA","Zip Code","15071","White","06/2023",5,11.1952380952381,"2024-08-10",NA
"1947","Pittsburgh, PA","Zip Code","15071","White","07/2023",8,7.83333333333333,"2024-08-10",NA
"1948","Pittsburgh, PA","Zip Code","15071","White","08/2023",17,12.5333333333333,"2024-08-10",NA
"1949","Pittsburgh, PA","Zip Code","15071","White","09/2023",7,9.59047619047619,"2024-08-10",NA
"1950","Pittsburgh, PA","Zip Code","15071","White","10/2023",9,9.52380952380952,"2024-08-10",NA
"1951","Pittsburgh, PA","Zip Code","15071","White","11/2023",5,5.275,"2024-08-10",NA
"1952","Pittsburgh, PA","Zip Code","15071","White","12/2023",14,6.68571428571429,"2024-08-10",NA
"1953","Pittsburgh, PA","Zip Code","15071","White","01/2024",4,11.1964285714286,"2024-08-10",NA
"1954","Pittsburgh, PA","Zip Code","15071","White","02/2024",9,6.91071428571429,"2024-08-10",NA
"1955","Pittsburgh, PA","Zip Code","15071","White","03/2024",2,8.59285714285714,"2024-08-10",NA
"1956","Pittsburgh, PA","Zip Code","15071","White","04/2024",2,8.84285714285714,"2024-08-10",NA
"1957","Pittsburgh, PA","Zip Code","15071","White","05/2024",5,7.07142857142857,"2024-08-10",NA
"1958","Pittsburgh, PA","Zip Code","15071","White","06/2024",17,11.1952380952381,"2024-08-10",NA
"1959","Pittsburgh, PA","Zip Code","15071","White","07/2024",12,7.83333333333333,"2024-08-10",NA
"1960","Pittsburgh, PA","Zip Code","15071","White","08/2024",5,3.725,"2024-08-10",NA
"1961","Pittsburgh, PA","Zip Code","15075","White","01/2020",0,0,"2024-08-10",NA
"1962","Pittsburgh, PA","Zip Code","15075","White","02/2020",0,0,"2024-08-10",NA
"1963","Pittsburgh, PA","Zip Code","15075","White","03/2020",0,0,"2024-08-10",NA
"1964","Pittsburgh, PA","Zip Code","15075","White","04/2020",0,0,"2024-08-10",NA
"1965","Pittsburgh, PA","Zip Code","15075","White","05/2020",0,0,"2024-08-10",NA
"1966","Pittsburgh, PA","Zip Code","15075","White","06/2020",0,0,"2024-08-10",NA
"1967","Pittsburgh, PA","Zip Code","15075","White","07/2020",0,0,"2024-08-10",NA
"1968","Pittsburgh, PA","Zip Code","15075","White","08/2020",0,0,"2024-08-10",NA
"1969","Pittsburgh, PA","Zip Code","15075","White","09/2020",0,0,"2024-08-10",NA
"1970","Pittsburgh, PA","Zip Code","15075","White","10/2020",0,0,"2024-08-10",NA
"1971","Pittsburgh, PA","Zip Code","15075","White","11/2020",0,0,"2024-08-10",NA
"1972","Pittsburgh, PA","Zip Code","15075","White","12/2020",0,0,"2024-08-10",NA
"1973","Pittsburgh, PA","Zip Code","15075","White","01/2021",0,0,"2024-08-10",NA
"1974","Pittsburgh, PA","Zip Code","15075","White","02/2021",0,0,"2024-08-10",NA
"1975","Pittsburgh, PA","Zip Code","15075","White","03/2021",0,0,"2024-08-10",NA
"1976","Pittsburgh, PA","Zip Code","15075","White","04/2021",0,0,"2024-08-10",NA
"1977","Pittsburgh, PA","Zip Code","15075","White","05/2021",0,0,"2024-08-10",NA
"1978","Pittsburgh, PA","Zip Code","15075","White","06/2021",0,0,"2024-08-10",NA
"1979","Pittsburgh, PA","Zip Code","15075","White","07/2021",0,0,"2024-08-10",NA
"1980","Pittsburgh, PA","Zip Code","15075","White","08/2021",0,0,"2024-08-10",NA
"1981","Pittsburgh, PA","Zip Code","15075","White","09/2021",0,0,"2024-08-10",NA
"1982","Pittsburgh, PA","Zip Code","15075","White","10/2021",0,0,"2024-08-10",NA
"1983","Pittsburgh, PA","Zip Code","15075","White","11/2021",0,0,"2024-08-10",NA
"1984","Pittsburgh, PA","Zip Code","15075","White","12/2021",0,0,"2024-08-10",NA
"1985","Pittsburgh, PA","Zip Code","15075","White","01/2022",0,0,"2024-08-10",NA
"1986","Pittsburgh, PA","Zip Code","15075","White","02/2022",0,0,"2024-08-10",NA
"1987","Pittsburgh, PA","Zip Code","15075","White","03/2022",0,0,"2024-08-10",NA
"1988","Pittsburgh, PA","Zip Code","15075","White","04/2022",0,0,"2024-08-10",NA
"1989","Pittsburgh, PA","Zip Code","15075","White","05/2022",0,0,"2024-08-10",NA
"1990","Pittsburgh, PA","Zip Code","15075","White","06/2022",0,0,"2024-08-10",NA
"1991","Pittsburgh, PA","Zip Code","15075","White","07/2022",0,0,"2024-08-10",NA
"1992","Pittsburgh, PA","Zip Code","15075","White","08/2022",0,0,"2024-08-10",NA
"1993","Pittsburgh, PA","Zip Code","15075","White","09/2022",0,0,"2024-08-10",NA
"1994","Pittsburgh, PA","Zip Code","15075","White","10/2022",0,0,"2024-08-10",NA
"1995","Pittsburgh, PA","Zip Code","15075","White","11/2022",0,0,"2024-08-10",NA
"1996","Pittsburgh, PA","Zip Code","15075","White","12/2022",0,0,"2024-08-10",NA
"1997","Pittsburgh, PA","Zip Code","15075","White","01/2023",0,0,"2024-08-10",NA
"1998","Pittsburgh, PA","Zip Code","15075","White","02/2023",0,0,"2024-08-10",NA
"1999","Pittsburgh, PA","Zip Code","15075","White","03/2023",0,0,"2024-08-10",NA
"2000","Pittsburgh, PA","Zip Code","15075","White","04/2023",0,0,"2024-08-10",NA
"2001","Pittsburgh, PA","Zip Code","15075","White","05/2023",0,0,"2024-08-10",NA
"2002","Pittsburgh, PA","Zip Code","15075","White","06/2023",0,0,"2024-08-10",NA
"2003","Pittsburgh, PA","Zip Code","15075","White","07/2023",0,0,"2024-08-10",NA
"2004","Pittsburgh, PA","Zip Code","15075","White","08/2023",0,0,"2024-08-10",NA
"2005","Pittsburgh, PA","Zip Code","15075","White","09/2023",0,0,"2024-08-10",NA
